Video ID,Video Link,Title,Description,Category Id,Category,Watched At
-fi2fR-VeMk,https://www.youtube.com/watch?v=-fi2fR-VeMk,"Mix, Match, and Unbox with Domino’s",@thelaenofamily’s Domino’s Mix & Match unboxing starts now! Get 2+ items for $6.99 each.,24,Entertainment,Watched at 10:04 AM
QOlCA8ku06Q,https://www.youtube.com/watch?v=QOlCA8ku06Q,3 Months of Unlimited for $15/mo. | Mint Mobile New Customer Offer,"We're deflating prices, due to not hating you.

New customers get our 3-month unlimited plan for $15/month at https://www.mintmobile.com/

Follow us!
Instagram: https://www.instagram.com/mintmobile
Twitter: https://twitter.com/mintmobile
Facebook: https://www.facebook.com/MintMobileWireless
TikTok: https://www.tiktok.com/@mintmobile",28,Science & Technology,Watched at 10:04 AM
1jpz4WTsVfI,https://www.youtube.com/watch?v=1jpz4WTsVfI,Tessa 1.9x1 15s 5.0% APY RHG,Social media guidelines & legal info: http://rbnhd.co/social_media_disclosures,27,Education,Watched at 10:00 AM
aNFR3cySUxc,https://www.youtube.com/watch?v=aNFR3cySUxc,Pool,"If you're going away with your friends, why share a crowded hotel pool, when you could get an Airbnb with your own pool?

MUSIC
Bossy - Kelis

ANIMATION 
Buck

ABOUT AIRBNB
Airbnb was born in 2008 when two Hosts welcomed three guests to their San Francisco home, and has since grown to millions of Hosts who have welcomed over 800 million guest arrivals in almost every country across the globe. Every day, our Hosts offer one-of-a-kind stays and unique experiences that make it possible for guests to experience the world in a more unique, authentic, connected way.

ABOUT THE CAMPAIGN
When you’re going on a trip, why choose to be cramped in a hotel room, when you could get an Airbnb with a private pool, or a room for everyone? Made in collaboration with Buck animation, these films show the many moments that booking an Airbnb makes more sense than booking a hotel.


CONNECT WITH AIRBNB
Visit the Airbnb website: https://www.airbnb.com
Follow Airbnb on Instagram: https://www.instagram.com/airbnb/
Follow Airbnb on X: https://x.com/airbnb
Follow Airbnb on TikTok: https://www.tiktok.com/@airbnb",19,Travel & Events,Watched at 10:00 AM
S2UbP5A_Yhc,https://www.youtube.com/watch?v=S2UbP5A_Yhc,Depop Value (15s),,27,Education,Watched at 9:56 AM
KtmwG1pnxIc,https://www.youtube.com/watch?v=KtmwG1pnxIc,Square: Get Health Insurance Quick & Easy at the Lowest Prices! (w/ music),Square: Get Health Insurance Quick & Easy at the Lowest Prices! (w/ music),22,People & Blogs,Watched at 9:44 AM
1DaPcTHHa6o,https://www.youtube.com/watch?v=1DaPcTHHa6o,"Double the Meals, Double the Impact: Support Gaza's Starving Families","1.1 million Palestinians face catastrophic hunger. For just $90, Human Appeal’s double-up food parcels provide 120 meals. We've supported over 2.2 million people in Gaza with food, water, and medical aid. Help us reach more families and provide 20,000 food parcels. Donate now and double your impact. ""He is not a believer whose stomach is filled while his neighbor goes hungry"" (Prophet Muhammad PBUH).

www.humanappealusa.org/appeals/gaza-emergency-for-us-supporters",22,People & Blogs,Watched at 9:41 AM
OZsefnFwwDU,https://www.youtube.com/watch?v=OZsefnFwwDU,bex_usa-en_made_to_travel-beach-no_matter_what-microstories-beach-hike-attach_1x1_6s,,19,Travel & Events,Watched at 9:34 AM
K-eDcrp6fsI,https://www.youtube.com/watch?v=K-eDcrp6fsI,B HINDI  Master 6 16x9,,22,People & Blogs,Watched at 9:34 AM
5DFkaqIuMqo,https://www.youtube.com/watch?v=5DFkaqIuMqo,Tony Food | Cone of Secrecy | :30 sec | 16x9 | Download the App CTA,,15,Pets & Animals,Watched at 9:06 AM
a2uqYfWwZBs,https://www.youtube.com/watch?v=a2uqYfWwZBs,Close Friends,"If you’re going on a trip with your friends, why split up into separate hotel rooms, when you could stay together? 

MUSIC
I Like It - Cardi B, Bad Bunny, J Balvin

ANIMATION 
Buck

ABOUT AIRBNB
Airbnb was born in 2008 when two Hosts welcomed three guests to their San Francisco home, and has since grown to millions of Hosts who have welcomed over 800 million guest arrivals in almost every country across the globe. Every day, our Hosts offer one-of-a-kind stays and unique experiences that make it possible for guests to experience the world in a more unique, authentic, connected way.

ABOUT THE CAMPAIGN:
When you’re going on a trip, why choose to be cramped in a hotel room, when you could get an Airbnb with a private pool, or a room for everyone? Made in collaboration with Buck animation, these films show the many moments that booking an Airbnb makes more sense than booking a hotel.

CONNECT WITH AIRBNB
Visit the Airbnb website: https://www.airbnb.com
Follow Airbnb on Instagram: https://www.instagram.com/airbnb/
Follow Airbnb on X: https://x.com/airbnb
Follow Airbnb on TikTok: https://www.tiktok.com/@airbnb",19,Travel & Events,Watched at 8:54 AM
ownasuO64Y8,https://www.youtube.com/watch?v=ownasuO64Y8,"Shop smarter, smoother, and easier in the Amazon.com App - 6 Second","Download the Amazon.com app to shop for more than 70 million products. The Amazon.com app offers international shipping to your doorstep. Shop in 9 different languages and pay in 75+ currencies. Search and purchase authentic, loved brands across a wide range of categories, including technology, beauty, fashion, travel, home, games, and more.",28,Science & Technology,Watched at 8:54 AM
YqEsSrHZS-U,https://www.youtube.com/watch?v=YqEsSrHZS-U,The Future Isn’t Scary | Self-Driving Car | :30,"Wherever the future is headed, arrive with innovation. Access Nasdaq-100 innovative companies with one ETF.
Learn more at https://www.invesco.com/qqq-etf/en/home.html #LetsRethinkPossibility #InvescoQQQ

Watch more of Invesco US: https://www.youtube.com/@Invesco 

Invesco on Social 
Instagram: https://www.instagram.com/invescous
TikTok: https://www.tiktok.com/@invescous
Facebook: https://www.facebook.com/InvescoUS
LinkedIn: https://www.linkedin.com/company/invesco-us 
X: https://twitter.com/InvescoUS

About Invesco QQQ 
Invesco QQQ is an exchange-traded fund that tracks the Nasdaq-100® Index. The Index includes the 100 largest non-ﬁnancial companies listed on the Nasdaq based on market cap. An investment cannot be made directly into an index. 

About Invesco 
Invesco is an independent investment management ﬁrm dedicated to delivering an investment experience that helps people get more out of life. We have specialized investment teams managing investments across a comprehensive range of asset classes, investment styles, and geographies. 

Disclosure: 

Not FDIC Insured | May Lose Value | No Bank Guarantee
There are risks involved with investing in ETFs, including possible loss of money. ETFs are subject to risks similar to those of stocks. Investments focused in a particular sector, such as technology, are subject to greater risks and are more greatly impacted by market volatility than more diversified investments. 
BEFORE INVESTING, CONSIDER THE FUND'S INVESTMENT OBJECTIVES, RISKS, CHARGES AND EXPENSES. VISIT INVESCO.COM FOR A PROSPECTUS WITH THIS INFORMATION. READ IT CAREFULLY BEFORE INVESTING. 
Invesco Distributors, Inc.",27,Education,Watched at 12:47 PM
7k2Ei0qbFkk,https://www.youtube.com/watch?v=7k2Ei0qbFkk,California Mental Health - Residential Mental Health Care,"California Mental Health provides expert mental health treatment.


ADIP_UBERVERSAL_GENERAL:1196057711:21437247821:6504945400:9873500715288142908:BP_SINCERITY_ORIGINSTORY_PMG_H15_V1",22,People & Blogs,Watched at 12:44 PM
miaTwYD3xYA,https://www.youtube.com/watch?v=miaTwYD3xYA,Earn your place in Jannah – sponsor an orphan,"Every day, 5,700 children become orphaned, facing unimaginable hardships and often having no one to turn to. Join Human Appeal’s 32 years of expertise in sponsoring orphaned children. Help safeguard the lives and futures of 23,000 orphans across 14 countries. Your support provides a safe environment, education, healthcare, and nutritious meals. Receive a welcome pack and x2 annual updates on your sponsored child’s progress. Prophet Muhammad (PBUH) said, ""Myself and the caretaker of an orphan will be in Paradise like this,"" holding his two fingers together. Create a lasting legacy of love.

www.humanappealusa.org/appeals/orphan-sponsorship",22,People & Blogs,Watched at 12:38 PM
6Nu58gVcbzQ,https://www.youtube.com/watch?v=6Nu58gVcbzQ,Square: Jessica 5% APY Podcast 1920x1080 14s,Square: Jessica 5% APY Podcast 1920x1080 14s,22,People & Blogs,Watched at 12:34 PM
54kzCq0QC48,https://www.youtube.com/watch?v=54kzCq0QC48,How to Get Affordable Health Insurance,Get affordable Covered California health insurance plans. Visit www.HealthForCalifornia.com. You’ll find the lowest prices and the easiest process. Get a free quote in 30 seconds at HealthForCalifornia.ccom. Get your free quote now.,22,People & Blogs,Watched at 12:27 PM
1DaPcTHHa6o,https://www.youtube.com/watch?v=1DaPcTHHa6o,"Double the Meals, Double the Impact: Support Gaza's Starving Families","1.1 million Palestinians face catastrophic hunger. For just $90, Human Appeal’s double-up food parcels provide 120 meals. We've supported over 2.2 million people in Gaza with food, water, and medical aid. Help us reach more families and provide 20,000 food parcels. Donate now and double your impact. ""He is not a believer whose stomach is filled while his neighbor goes hungry"" (Prophet Muhammad PBUH).

www.humanappealusa.org/appeals/gaza-emergency-for-us-supporters",22,People & Blogs,Watched at 12:23 PM
1jpz4WTsVfI,https://www.youtube.com/watch?v=1jpz4WTsVfI,Tessa 1.9x1 15s 5.0% APY RHG,Social media guidelines & legal info: http://rbnhd.co/social_media_disclosures,27,Education,Watched at 12:17 PM
rA3eSij0q9s,https://www.youtube.com/watch?v=rA3eSij0q9s,Food for work that just works better,"The best way to get restaurant catering at work, with live 
support whenever you need it.",22,People & Blogs,Watched at 11:55 AM
TWbs_FdRVd4,https://www.youtube.com/watch?v=TWbs_FdRVd4,"Get FREE online PrEP & STI testing with MISTR! Insurance or no insurance, we got you covered!✅",,22,People & Blogs,Watched at 11:51 AM
MOw_KXrVf1E,https://www.youtube.com/watch?v=MOw_KXrVf1E,Message from Donald J. Trump,I only want you to donate if you can. We will win back the White House and Make America Great Again!,25,News & Politics,Watched at 12:12 AM
ALfcpiLDwJc,https://www.youtube.com/watch?v=ALfcpiLDwJc,Stop Assault Weapons Sales Mark V1,,29,Nonprofits & Activism,Watched at 12:05 AM
1VC-LcL45aU,https://www.youtube.com/watch?v=1VC-LcL45aU,hw_towerdefense2a_h_en_75,,22,People & Blogs,Watched at 12:02 AM
MOw_KXrVf1E,https://www.youtube.com/watch?v=MOw_KXrVf1E,Message from Donald J. Trump,I only want you to donate if you can. We will win back the White House and Make America Great Again!,25,News & Politics,Watched at 4:27 PM
hqvgs0NWQhg,https://www.youtube.com/watch?v=hqvgs0NWQhg,3 Months of Unlimited for $15/mo. | Mint Mobile New Customer Offer,"We're deflating prices, due to not hating you.

New customers get our 3-month unlimited plan for $15/month at https://www.mintmobile.com/

Follow us!
Instagram: https://www.instagram.com/mintmobile
Twitter: https://twitter.com/mintmobile
Facebook: https://www.facebook.com/MintMobileWireless
TikTok: https://www.tiktok.com/@mintmobile",28,Science & Technology,Watched at 4:19 PM
Yu8DiZPGne4,https://www.youtube.com/watch?v=Yu8DiZPGne4,Milou Pietersz | Marketing Agency Hook | 8/28/24,"JOIN OUR COMMUNITY
💻 HoneyBook: https://honeybook.com
📸 Instagram: https://instagram.com/HoneyBook
🐦 Twitter: https://twitter.com/HoneyBook
📝 Blog: https://honeybook.com/blog
🎙️ Podcast: https://podcasts.apple.com/us/podcast/independent-business/id1680745010

🔔Subscribe! 🔔
Subscribe for expert advice on how to grow your business!

ABOUT US
HoneyBook is the leading clientflow management platform for independent businesses,  offering essential tools and how-to solutions for client communication, invoicing, contracts, payments, and everything in between–centralized in one place. From first introduction to final payment, HoneyBook empowers independents to create the process that works best for their business.",22,People & Blogs,Watched at 3:47 PM
XLvmN8z0MK8,https://www.youtube.com/watch?v=XLvmN8z0MK8,V445 | 16:9 | Josh Compliant Celebrity Hook 4,"How 5,159+ Beginners Are Making Money From Amazon In Their Spare Time… With The Free Audible App

Watch the free video presentation here: https://www.pubcourse.com/yt?utm_source=google&utm_medium=ytadsdescription&el=ytadsdescription",27,Education,Watched at 3:40 PM
JKaP9ZXxOyQ,https://www.youtube.com/watch?v=JKaP9ZXxOyQ,Stop the Sale of Assault Weapons - 1,,29,Nonprofits & Activism,Watched at 3:37 PM
O1sez_SnU1s,https://www.youtube.com/watch?v=O1sez_SnU1s,60 VO LT NOBONUS EN,,22,People & Blogs,Watched at 3:34 PM
eLVY-J3Px_c,https://www.youtube.com/watch?v=eLVY-J3Px_c,YF073 EN 1920x1080 ED033 CUT,,20,Gaming,Watched at 3:30 PM
1VC-LcL45aU,https://www.youtube.com/watch?v=1VC-LcL45aU,hw_towerdefense2a_h_en_75,,22,People & Blogs,Watched at 3:25 PM
FJSIk6eJG3I,https://www.youtube.com/watch?v=FJSIk6eJG3I,Leaf Blower - :30,"If this guy can scratch Scratchers with a leaf blower, an office chair, and a hockey stick, there really are no limits to how you can scratch.

Join the conversation:
Facebook: http://facebook.com/calottery
Twitter: http://twitter.com/calottery
Instagram: http://instagram.com/calottery
https://www.calottery.com/scratchers",24,Entertainment,Watched at 3:03 PM
t3i_To2JIv4,https://www.youtube.com/watch?v=t3i_To2JIv4,Get Health Insurance Quick & Easy at the Lowest Prices! (w/ music),"Get a quote in 30 seconds. Enroll in 5-10 minutes. 9 out of 10 people qualify for government discounts. Find the lowest prices on Covered California health insurance plans such as Kaiser Permanente, Anthem Blue Cross, Blue Shield, Health Net and more. Lowest prices. Simple process. HealthForCalifornia.com.",22,People & Blogs,Watched at 2:59 PM
r2QMn2jN9FA,https://www.youtube.com/watch?v=r2QMn2jN9FA,Save up to 25% off moving and storage now! | PODS,Our biggest sale of the summer is here! Save up to 25% off now for a limited time.,26,Howto & Style,Watched at 2:53 PM
XaYXhGcxIro,https://www.youtube.com/watch?v=XaYXhGcxIro,XPod Factor UGC MashupYT 30s XP 38 3 16x9,,22,People & Blogs,Watched at 2:43 PM
ioMKbJ4QVmU,https://www.youtube.com/watch?v=ioMKbJ4QVmU,Pampers Cruisers 360 - Babyproof :15s,Pampers Cruisers 360 keeps your little Houdini securely in their diaper until you take it off.,26,Howto & Style,Watched at 2:40 PM
qU8hNknz6hM,https://www.youtube.com/watch?v=qU8hNknz6hM,Discover the new Google Pixel 9 Pro XL | AT&T,"With AT&T Next Up Anytime, you can upgrade early to the latest devices.

Subscribe to our channel! http://youtube.com/att

At AT&T, we believe that Connecting Changes Everything.  And we love connecting you to the people, passions and experiences you love most. That means bringing you exclusive content with your favorite athletes, artists and celebrities, tutorials, product demos, new device features, and more stories from the heart of AT&T. 

Visit the AT&T Website: https://www.att.com
Like AT&T on Facebook: http://facebook.com/att
Follow AT&T on X: http://x.com/att
Follow AT&T on Instagram: http://instagram.com/att
Follow AT&T on LinkedIn: https://linkedin.com/company/att/
For Customer Care issues: https://x.com/ATTHelp
For Business Customer Care issues: https://x.com/ATTBusinessCare",28,Science & Technology,Watched at 12:10 PM
